Wavelength (um), R
3.879600000002911386e+00,1.589111402602312637e+03
3.879700000002911597e+00,1.589128153904744750e+03
3.879800000002911808e+00,1.589144903414544615e+03
3.879900000002912019e+00,1.589161651131772487e+03
3.880000000002912230e+00,1.589178397056487711e+03
3.880100000002912441e+00,1.589195141188752359e+03
3.880200000002912653e+00,1.589211883528626231e+03
3.880300000002912864e+00,1.589228624076169808e+03
3.880400000002913075e+00,1.589245362831444254e+03
3.880500000002913286e+00,1.589262099794509595e+03
3.880600000002913497e+00,1.589278834965426540e+03
3.880700000002913708e+00,1.589295568344255798e+03
3.880800000002913919e+00,1.589312299931058305e+03
3.880900000002914130e+00,1.589329029725892724e+03
3.881000000002914341e+00,1.589345757728823173e+03
3.881100000002914552e+00,1.589362483939907179e+03
3.881200000002914763e+00,1.589379208359207041e+03
3.881300000002914974e+00,1.589395930986783242e+03
3.881400000002915185e+00,1.589412651822695125e+03
3.881500000002915396e+00,1.589429370867004991e+03
3.881600000002915607e+00,1.589446088119772639e+03
3.881700000002915818e+00,1.589462803581059006e+03
3.881800000002916029e+00,1.589479517250924800e+03
3.881900000002916240e+00,1.589496229129430503e+03
3.882000000002916451e+00,1.589512939216637051e+03
3.882100000002916662e+00,1.589529647512604697e+03
3.882200000002916873e+00,1.589546354017394606e+03
3.882300000002917084e+00,1.589563058731068168e+03
3.882400000002917295e+00,1.589579761653684500e+03
3.882500000002917506e+00,1.589596462785305675e+03
3.882600000002917717e+00,1.589613162125991721e+03
3.882700000002917928e+00,1.589629859675804028e+03
3.882800000002918139e+00,1.589646555434802167e+03
3.882900000002918350e+00,1.589663249403048212e+03
3.883000000002918561e+00,1.589679941580602872e+03
3.883100000002918772e+00,1.589696631967525718e+03
3.883200000002918983e+00,1.589713320563879051e+03
3.883300000002919194e+00,1.589730007369722216e+03
3.883400000002919406e+00,1.589746692385117285e+03
3.883500000002919617e+00,1.589763375610124285e+03
3.883600000002919828e+00,1.589780057044804380e+03
3.883700000002920039e+00,1.589796736689218733e+03
3.883800000002920250e+00,1.589813414543427598e+03
3.883900000002920461e+00,1.589830090607491911e+03
3.884000000002920672e+00,1.589846764881472609e+03
3.884100000002920883e+00,1.589863437365430855e+03
3.884200000002921094e+00,1.589880108059427130e+03
3.884300000002921305e+00,1.589896776963522598e+03
3.884400000002921516e+00,1.589913444077778195e+03
3.884500000002921727e+00,1.589930109402254629e+03
3.884600000002921938e+00,1.589946772937011929e+03
3.884700000002922149e+00,1.589963434682112847e+03
3.884800000002922360e+00,1.589980094637617412e+03
3.884900000002922571e+00,1.589996752803586105e+03
3.885000000002922782e+00,1.590013409180080771e+03
3.885100000002922993e+00,1.590030063767161437e+03
3.885200000002923204e+00,1.590046716564889721e+03
3.885300000002923415e+00,1.590063367573326332e+03
3.885400000002923626e+00,1.590080016792532433e+03
3.885500000002923837e+00,1.590096664222568734e+03
3.885600000002924048e+00,1.590113309863496625e+03
3.885700000002924259e+00,1.590129953715376359e+03
3.885800000002924470e+00,1.590146595778269329e+03
3.885900000002924681e+00,1.590163236052237380e+03
3.886000000002924892e+00,1.590179874537340083e+03
3.886100000002925103e+00,1.590196511233639967e+03
3.886200000002925314e+00,1.590213146141196603e+03
3.886300000002925525e+00,1.590229779260071837e+03
3.886400000002925736e+00,1.590246410590326605e+03
3.886500000002925947e+00,1.590263040132021843e+03
3.886600000002926159e+00,1.590279667885219169e+03
3.886700000002926370e+00,1.590296293849979293e+03
3.886800000002926581e+00,1.590312918026362922e+03
3.886900000002926792e+00,1.590329540414431449e+03
3.887000000002927003e+00,1.590346161014245808e+03
3.887100000002927214e+00,1.590362779825867392e+03
3.887200000002927425e+00,1.590379396849357590e+03
3.887300000002927636e+00,1.590396012084777340e+03
3.887400000002927847e+00,1.590412625532187121e+03
3.887500000002928058e+00,1.590429237191648781e+03
3.887600000002928269e+00,1.590445847063223027e+03
3.887700000002928480e+00,1.590462455146971251e+03
3.887800000002928691e+00,1.590479061442954617e+03
3.887900000002928902e+00,1.590495665951234741e+03
3.888000000002929113e+00,1.590512268671872334e+03
3.888100000002929324e+00,1.590528869604928559e+03
3.888200000002929535e+00,1.590545468750463669e+03
3.888300000002929746e+00,1.590562066108540648e+03
3.888400000002929957e+00,1.590578661679219977e+03
3.888500000002930168e+00,1.590595255462563046e+03
3.888600000002930379e+00,1.590611847458630791e+03
3.888700000002930590e+00,1.590628437667484604e+03
3.888800000002930801e+00,1.590645026089185421e+03
3.888900000002931012e+00,1.590661612723793951e+03
3.889000000002931223e+00,1.590678197571373857e+03
3.889100000002931434e+00,1.590694780631983804e+03
3.889200000002931645e+00,1.590711361905686317e+03
3.889300000002931856e+00,1.590727941392542562e+03
3.889400000002932067e+00,1.590744519092613700e+03
3.889500000002932278e+00,1.590761095005960442e+03
3.889600000002932489e+00,1.590777669132645087e+03
3.889700000002932700e+00,1.590794241472729254e+03
3.889800000002932912e+00,1.590810812026272743e+03
3.889900000002933123e+00,1.590827380793337852e+03
3.890000000002933334e+00,1.590843947773986201e+03
3.890100000002933545e+00,1.590860512968278044e+03
3.890200000002933756e+00,1.590877076376276136e+03
3.890300000002933967e+00,1.590893637998040731e+03
3.890400000002934178e+00,1.590910197833634356e+03
3.890500000002934389e+00,1.590926755883117266e+03
3.890600000002934600e+00,1.590943312146550852e+03
3.890700000002934811e+00,1.590959866623996732e+03
3.890800000002935022e+00,1.590976419315517205e+03
3.890900000002935233e+00,1.590992970221172982e+03
3.891000000002935444e+00,1.591009519341024998e+03
3.891100000002935655e+00,1.591026066675136008e+03
3.891200000002935866e+00,1.591042612223565811e+03
3.891300000002936077e+00,1.591059155986376709e+03
3.891400000002936288e+00,1.591075697963630546e+03
3.891500000002936499e+00,1.591092238155388031e+03
3.891600000002936710e+00,1.591108776561711466e+03
3.891700000002936921e+00,1.591125313182661330e+03
3.891800000002937132e+00,1.591141848018299697e+03
3.891900000002937343e+00,1.591158381068687504e+03
3.892000000002937554e+00,1.591174912333887278e+03
3.892100000002937765e+00,1.591191441813959955e+03
3.892200000002937976e+00,1.591207969508966926e+03
3.892300000002938187e+00,1.591224495418970264e+03
3.892400000002938398e+00,1.591241019544030905e+03
3.892500000002938609e+00,1.591257541884210013e+03
3.892600000002938820e+00,1.591274062439570116e+03
3.892700000002939031e+00,1.591290581210173059e+03
3.892800000002939242e+00,1.591307098196078869e+03
3.892900000002939453e+00,1.591323613397350755e+03
3.893000000002939665e+00,1.591340126814048972e+03
3.893100000002939876e+00,1.591356638446235593e+03
3.893200000002940087e+00,1.591373148293972918e+03
3.893300000002940298e+00,1.591389656357321428e+03
3.893400000002940509e+00,1.591406162636343197e+03
3.893500000002940720e+00,1.591422667131100752e+03
3.893600000002940931e+00,1.591439169841654120e+03
3.893700000002941142e+00,1.591455670768065602e+03
3.893800000002941353e+00,1.591472169910397497e+03
3.893900000002941564e+00,1.591488667268710742e+03
3.894000000002941775e+00,1.591505162843067183e+03
3.894100000002941986e+00,1.591521656633528437e+03
3.894200000002942197e+00,1.591538148640156123e+03
3.894300000002942408e+00,1.591554638863011633e+03
3.894400000002942619e+00,1.591571127302157493e+03
3.894500000002942830e+00,1.591587613957655549e+03
3.894600000002943041e+00,1.591604098829566738e+03
3.894700000002943252e+00,1.591620581917952904e+03
3.894800000002943463e+00,1.591637063222875895e+03
3.894900000002943674e+00,1.591653542744396873e+03
3.895000000002943885e+00,1.591670020482578821e+03
3.895100000002944096e+00,1.591686496437482901e+03
3.895200000002944307e+00,1.591702970609170052e+03
3.895300000002944518e+00,1.591719442997703482e+03
3.895400000002944729e+00,1.591735913603144127e+03
3.895500000002944940e+00,1.591752382425554060e+03
3.895600000002945151e+00,1.591768849464994219e+03
3.895700000002945362e+00,1.591785314721527357e+03
3.895800000002945573e+00,1.591801778195216002e+03
3.895900000002945784e+00,1.591818239886119954e+03
3.896000000002945995e+00,1.591834699794302651e+03
3.896100000002946206e+00,1.591851157919825255e+03
3.896200000002946418e+00,1.591867614262749157e+03
3.896300000002946629e+00,1.591884068823138023e+03
3.896400000002946840e+00,1.591900521601051196e+03
3.896500000002947051e+00,1.591916972596552569e+03
3.896600000002947262e+00,1.591933421809703304e+03
3.896700000002947473e+00,1.591949869240564794e+03
3.896800000002947684e+00,1.591966314889199339e+03
3.896900000002947895e+00,1.591982758755669693e+03
3.897000000002948106e+00,1.591999200840036337e+03
3.897100000002948317e+00,1.592015641142361801e+03
3.897200000002948528e+00,1.592032079662708384e+03
3.897300000002948739e+00,1.592048516401137249e+03
3.897400000002948950e+00,1.592064951357710697e+03
3.897500000002949161e+00,1.592081384532490119e+03
3.897600000002949372e+00,1.592097815925539180e+03
3.897700000002949583e+00,1.592114245536918133e+03
3.897800000002949794e+00,1.592130673366689962e+03
3.897900000002950005e+00,1.592147099414916056e+03
3.898000000002950216e+00,1.592163523681658262e+03
3.898100000002950427e+00,1.592179946166978880e+03
3.898200000002950638e+00,1.592196366870940210e+03
3.898300000002950849e+00,1.592212785793604098e+03
3.898400000002951060e+00,1.592229202935032163e+03
3.898500000002951271e+00,1.592245618295286704e+03
3.898600000002951482e+00,1.592262031874429567e+03
3.898700000002951693e+00,1.592278443672523281e+03
3.898800000002951904e+00,1.592294853689629235e+03
3.898900000002952115e+00,1.592311261925810413e+03
3.899000000002952326e+00,1.592327668381127978e+03
3.899100000002952537e+00,1.592344073055644458e+03
3.899200000002952748e+00,1.592360475949421470e+03
3.899300000002952959e+00,1.592376877062521544e+03
3.899400000002953171e+00,1.592393276395006978e+03
3.899500000002953382e+00,1.592409673946939847e+03
3.899600000002953593e+00,1.592426069718381541e+03
3.899700000002953804e+00,1.592442463709395042e+03
3.899800000002954015e+00,1.592458855920040833e+03
3.899900000002954226e+00,1.592475246350383713e+03
3.900000000002954437e+00,1.592491635000483939e+03
3.900100000002954648e+00,1.592508021870404718e+03
3.900200000002954859e+00,1.592524406960206989e+03
3.900300000002955070e+00,1.592540790269953959e+03
3.900400000002955281e+00,1.592557171799707248e+03
3.900500000002955492e+00,1.592573551549529384e+03
3.900600000002955703e+00,1.592589929519481984e+03
3.900700000002955914e+00,1.592606305709628487e+03
3.900800000002956125e+00,1.592622680120030282e+03
3.900900000002956336e+00,1.592639052750749215e+03
3.901000000002956547e+00,1.592655423601847360e+03
3.901100000002956758e+00,1.592671792673388154e+03
3.901200000002956969e+00,1.592688159965433215e+03
3.901300000002957180e+00,1.592704525478044161e+03
3.901400000002957391e+00,1.592720889211285112e+03
3.901500000002957602e+00,1.592737251165216094e+03
3.901600000002957813e+00,1.592753611339900544e+03
3.901700000002958024e+00,1.592769969735400764e+03
3.901800000002958235e+00,1.592786326351778371e+03
3.901900000002958446e+00,1.592802681189096575e+03
3.902000000002958657e+00,1.592819034247417903e+03
3.902100000002958868e+00,1.592835385526803520e+03
3.902200000002959079e+00,1.592851735027315726e+03
3.902300000002959290e+00,1.592868082749017276e+03
3.902400000002959501e+00,1.592884428691971380e+03
3.902500000002959712e+00,1.592900772856239882e+03
3.902600000002959924e+00,1.592917115241884630e+03
3.902700000002960135e+00,1.592933455848968151e+03
3.902800000002960346e+00,1.592949794677552745e+03
3.902900000002960557e+00,1.592966131727700485e+03
3.903000000002960768e+00,1.592982466999475264e+03
3.903100000002960979e+00,1.592998800492937789e+03
3.903200000002961190e+00,1.593015132208151726e+03
3.903300000002961401e+00,1.593031462145178239e+03
3.903400000002961612e+00,1.593047790304080991e+03
3.903500000002961823e+00,1.593064116684921373e+03
3.903600000002962034e+00,1.593080441287762596e+03
3.903700000002962245e+00,1.593096764112666733e+03
3.903800000002962456e+00,1.593113085159695856e+03
3.903900000002962667e+00,1.593129404428913404e+03
3.904000000002962878e+00,1.593145721920381675e+03
3.904100000002963089e+00,1.593162037634161834e+03
3.904200000002963300e+00,1.593178351570317545e+03
3.904300000002963511e+00,1.593194663728911337e+03
3.904400000002963722e+00,1.593210974110005736e+03
3.904500000002963933e+00,1.593227282713662362e+03
3.904600000002964144e+00,1.593243589539944423e+03
3.904700000002964355e+00,1.593259894588914449e+03
3.904800000002964566e+00,1.593276197860634738e+03
3.904900000002964777e+00,1.593292499355168275e+03
3.905000000002964988e+00,1.593308799072577358e+03
3.905100000002965199e+00,1.593325097012924289e+03
3.905200000002965410e+00,1.593341393176271595e+03
3.905300000002965621e+00,1.593357687562682031e+03
3.905400000002965832e+00,1.593373980172218808e+03
3.905500000002966043e+00,1.593390271004943997e+03
3.905600000002966254e+00,1.593406560060919901e+03
3.905700000002966465e+00,1.593422847340209046e+03
3.905800000002966677e+00,1.593439132842874869e+03
3.905900000002966888e+00,1.593455416568978990e+03
3.906000000002967099e+00,1.593471698518584617e+03
3.906100000002967310e+00,1.593487978691754961e+03
3.906200000002967521e+00,1.593504257088551640e+03
3.906300000002967732e+00,1.593520533709037181e+03
3.906400000002967943e+00,1.593536808553275705e+03
3.906500000002968154e+00,1.593553081621327692e+03
3.906600000002968365e+00,1.593569352913258399e+03
3.906700000002968576e+00,1.593585622429128534e+03
3.906800000002968787e+00,1.593601890169001535e+03
3.906900000002968998e+00,1.593618156132939930e+03
3.907000000002969209e+00,1.593634420321006473e+03
3.907100000002969420e+00,1.593650682733264148e+03
3.907200000002969631e+00,1.593666943369775026e+03
3.907300000002969842e+00,1.593683202230602546e+03
3.907400000002970053e+00,1.593699459315809236e+03
3.907500000002970264e+00,1.593715714625457622e+03
3.907600000002970475e+00,1.593731968159610688e+03
3.907700000002970686e+00,1.593748219918330960e+03
3.907800000002970897e+00,1.593764469901681878e+03
3.907900000002971108e+00,1.593780718109725512e+03
3.908000000002971319e+00,1.593796964542524165e+03
3.908100000002971530e+00,1.593813209200142410e+03
3.908200000002971741e+00,1.593829452082641410e+03
3.908300000002971952e+00,1.593845693190084830e+03
3.908400000002972163e+00,1.593861932522534971e+03
3.908500000002972374e+00,1.593878170080054588e+03
3.908600000002972585e+00,1.593894405862707572e+03
3.908700000002972796e+00,1.593910639870555769e+03
3.908800000002973007e+00,1.593926872103662390e+03
3.908900000002973218e+00,1.593943102562090417e+03
3.909000000002973430e+00,1.593959331245902149e+03
3.909100000002973641e+00,1.593975558155160797e+03
3.909200000002973852e+00,1.593991783289929344e+03
3.909300000002974063e+00,1.594008006650271000e+03
3.909400000002974274e+00,1.594024228236248291e+03
3.909500000002974485e+00,1.594040448047923746e+03
3.909600000002974696e+00,1.594056666085360348e+03
3.909700000002974907e+00,1.594072882348622215e+03
3.909800000002975118e+00,1.594089096837770967e+03
3.909900000002975329e+00,1.594105309552870267e+03
3.910000000002975540e+00,1.594121520493982871e+03
3.910100000002975751e+00,1.594137729661171534e+03
3.910200000002975962e+00,1.594153937054499011e+03
3.910300000002976173e+00,1.594170142674028739e+03
3.910400000002976384e+00,1.594186346519823928e+03
3.910500000002976595e+00,1.594202548591946879e+03
3.910600000002976806e+00,1.594218748890461256e+03
3.910700000002977017e+00,1.594234947415429815e+03
3.910800000002977228e+00,1.594251144166915083e+03
3.910900000002977439e+00,1.594267339144980497e+03
3.911000000002977650e+00,1.594283532349689722e+03
3.911100000002977861e+00,1.594299723781104831e+03
3.911200000002978072e+00,1.594315913439289261e+03
3.911300000002978283e+00,1.594332101324306223e+03
